id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma235,Breathe diffuser blend,Buy Breathe diffuser blend from Massage Boutik,https://massageboutik.com/en/ambience/240-breathe-diffuser-blend.html,new,CAD$20.46,In Stock,https://massageboutik.com/582-large_default/breathe-diffuser-blend.jpg,,CD-RE-XX,"
						Aliksir
					"
Ma236,Yoga Tune Up® - Alpha Ball Twin Set,"Two 3.5"" diameter Roll Model massage balls in a perfectly sized snug-grip tote provide a massive amount of shear and grip.,
,Whether it's neck traction, spine rolls, QL, IT Band, hips, buttocks or other large muscle mass, the curves of the two ALPHAs together allow for deep, precision rolling. Use it against the wall or on the floor. Try the ALPHA Set and you'll never know how you lived without it!",https://massageboutik.com/en/shop-by-category-massage-boutik-products/931-yoga-tune-up-alpha-ball.html,new,CAD$37.99,In Stock,https://massageboutik.com/3869-large_default/yoga-tune-up-alpha-ball.jpg,,YB-A2,"
						Yoga Tune Up
					"
Ma237,Wrap-around uniform top,"Look professional and stylish at all time with this wrap-around uniform top!,
,Sizes from XS up to 2XL.",https://massageboutik.com/en/lingerie/851-haut-d-uniforme-modele-cache-coeur.html,new,CAD$95.00,In Stock,https://massageboutik.com/3477-large_default/haut-d-uniforme-modele-cache-coeur.jpg,,71949,"
						Carolyn Design
					"
Ma238,Therapeutic Dead Sea Water,Buy Therapeutic Dead Sea Water from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/950-eau-therapeutique-de-la-mer-morte.html,new,CAD$18.00,In Stock,https://massageboutik.com/3977-large_default/eau-therapeutique-de-la-mer-morte.jpg,,,"
						ORE
					"
Ma239,Package Gift - Cook's Soap/pot holder/brush,"You'll love this perfect gift set to give to anyone who loves to cook!,
,Our cook's soap removes the smell of onions, garlic, fish or other odors from your hands as well as from the wooden chopping board.,
,Soap handmade in Canada.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/875-ensemble-cadeau-savon-du-cuisinier.html,new,CAD$14.99,In Stock,https://massageboutik.com/3618-large_default/ensemble-cadeau-savon-du-cuisinier.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma240,Advanced Therapy Massage Gel,"An ideal choice for those who want the lightest of oil textures.,
,Spreading effortlessly over the skin, this grapeseed oil-based gel has one of the lightest, most pleasant textures you'll find.,
,Offers significantly more coverage than typical oils, so you use much less, yet assures continuous workability that doesn't require the interruption of reapplication.,
",https://massageboutik.com/en/massage-products/150-advanced-therapy-massage-gel-.html,new,CAD$21.24,In Stock,https://massageboutik.com/408-large_default/advanced-therapy-massage-gel-.jpg,,ATGXXX,"
						Biotone
					"
Ma241,Biotone - True Balance Massage Gel,"True Balance Massage Gel offers ideal glide, beneficial skin nutrients and versatility. ,
,Light, satiny glide provides a smooth finish. Gentle, unscented and long-lasting, with ,Worry-Free washout, for easy removal.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/895-biotone-true-balance-massage-gel.html,new,CAD$28.99,In Stock,https://massageboutik.com/3714-large_default/biotone-true-balance-massage-gel.jpg,,TBG-,"
						Biotone
					"
Ma242,NOMAD anti-bacterial table cover,Buy NOMAD anti-bacterial table cover from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/823-housse-de-protection-de-table-anti-bacterienne-nomad.html,new,CAD$130.00,In Stock,https://massageboutik.com/3328-large_default/housse-de-protection-de-table-anti-bacterienne-nomad.jpg,,HOUSSE,"
						Nomad
					"
Ma243,Dry wipes - reusable & recyclable -package of 150,"Protect the environment by using these high quality dry wipes that are reusable, recyclable and washable.",https://massageboutik.com/en/home/838-lingettes-seches-reutilisables-recyclables-150-uni.html,new,CAD$8.99,In Stock,https://massageboutik.com/3372-large_default/lingettes-seches-reutilisables-recyclables-150-uni.jpg,,DW-150,
Ma244,Cranberry body polish,"This anti-oxidant body scrub for an anti-ageing effect is an extremely rich (cranberry’s seeds and powder) and greedy-coloured exfoliating paste. , By adding grape seed oil, it has a protecting filmogen effect preserving an ideal moisturizing’s degree.",https://massageboutik.com/en/body-care/752-cranberry-body-polish.html,new,CAD$31.00,In Stock,https://massageboutik.com/3075-large_default/cranberry-body-polish.jpg,,775XXX,"
						ORE
					"
Ma245,25ml / 1oz bottle with cap,"25ml / 1oz bottle with cap.,
,Best to give your clients testers.",https://massageboutik.com/en/bottles-pumps-and-belts/641-25ml-1oz-bottle-with-cap.html,new,CAD$1.25,In Stock,https://massageboutik.com/2813-large_default/25ml-1oz-bottle-with-cap.jpg,,BOUT-25ML,
Ma246,Jojoba Cold Pressed Oil,"Jojoba Cold Pressed Oil,
,Jojoba oil is particularly close to sebum naturally secreted by our glands. Its ability to penetrate the skin is extraordinary. It is a perfect vector in aromatherapy.,
,It is a stable oil, that does not get rancid at all (it has a good oxidation and heat resistance).",https://massageboutik.com/en/massage-oils/690-jojoba-cold-pressed-oil.html,new,CAD$29.00,In Stock,https://massageboutik.com/4559-large_default/jojoba-cold-pressed-oil.jpg,,,"
						Aliksir
					"
Ma247,Eye pillow covers - 6,"6 covers for the small eye pillow.,
,Keep your clients in deep relaxation with these covers that will perfectly fit the small eye pillow.",https://massageboutik.com/en/massage-bolsters-and-cushions/737-eye-pillow-covers-6.html,new,CAD$10.99,In Stock,https://massageboutik.com/3029-large_default/eye-pillow-covers-6.jpg,,,"
						Allez Housses
					"
Ma248,Atlas Cedar Essential Oil,"Atlas Cedar (Cedrus atlantica) Essential Oil,
,Atlas cedar is a conifer from the Middle ,East, and The Himalayas, acclimated to Europe.",https://massageboutik.com/en/ambience/247-cedarwood-atlas.html,new,CAD$14.84,In Stock,https://massageboutik.com/592-large_default/cedarwood-atlas.jpg,, ,"
						Aliksir
					"
Ma249,Exfoliating Gel Pomegranate & Citrus - No shower required,Buy Exfoliating Gel Pomegranate & Citrus - No shower required from Massage Boutik,https://massageboutik.com/en/body-care/700-exfoliant-gel-sans-rincage-gredane-agrumes.html,new,CAD$9.99,In Stock,https://massageboutik.com/2976-large_default/exfoliant-gel-sans-rincage-gredane-agrumes.jpg,,ASA-033X,
Ma250,Winter Treat,"A clearly warm and festive smell that creates a joyful atmosphere while stopping the propagation of microorganisms,.,
,
",https://massageboutik.com/en/ambience/232-winter-treat.html,new,CAD$14.75,In Stock,https://massageboutik.com/574-large_default/winter-treat.jpg,, ,"
						Aliksir
					"
Ma251,Anatomical Chart - Human Nervous System,Buy Anatomical Chart - Human Nervous System from Massage Boutik,https://massageboutik.com/en/books-charts-and-reflexology/224-anatomical-chart-human-nervous-system.html,new,CAD$30.99,In Stock,https://massageboutik.com/2849-large_default/anatomical-chart-human-nervous-system.jpg,,VR2620L,
Ma252,Detoxifying Dark Clay,"The molecular structure and the composition in minerals (Iron, Aluminum Silicate, Magnesium) such allows it to absorb water, oil, and any impurities from the skin. It deeply cleanses the skin and removes any impurities. It also has anti-bacterial properties.",https://massageboutik.com/en/body-care/202-detoxifying-dark-clay.html,new,CAD$22.95,In Stock,https://massageboutik.com/4003-large_default/detoxifying-dark-clay.jpg,,,"
						BioOrigin
					"
Ma253,Orthorub Massage Balm,Massage balm for joint pain,https://massageboutik.com/en/therapeutic-balms-and-creams-for-massage/179-orthorub-massage-balm.html,new,CAD$18.95,In Stock,https://massageboutik.com/3078-large_default/orthorub-massage-balm.jpg,,RUBXXX,"
						Clinique Lafontaine
					"
Ma254,Fleece Blanket,Fleece Blanket,https://massageboutik.com/en/massage-linen/210-fleece-blanket.html,new,CAD$34.99,In Stock,https://massageboutik.com/515-large_default/fleece-blanket.jpg,,AH810-PSX,"
						Allez Housses
					"
Ma255,Massage Gel 100% Natural - Neutral,"**PROUDLY VEGAN**,
,A natural seed-oil base with rich sensorial undertones. Contains Shea and Mango Butters to nourish and hydrate the skin, this massage gel is 100% natural, it is chemical free and provides a nice glide and nourishing benefits for the skin.",https://massageboutik.com/en/massage-products/185-massage-gel-100-natural-neutral.html,new,CAD$19.95,In Stock,https://massageboutik.com/4023-large_default/massage-gel-100-natural-neutral.jpg,,10-6XX,"
						BioOrigin
					"
Ma256,"Cream Shea Butter, Honey and Propolis","A delicate treat from the beehive, ideal for the winter months, for dry or delicate skin.",https://massageboutik.com/en/massage-products/112-cream-shea-butter-honey-and-propolis.html,new,CAD$24.99,In Stock,https://massageboutik.com/300-large_default/cream-shea-butter-honey-and-propolis.jpg,,CREXXXKAR,"
						Les Soins Corporels l'Herbier
					"
Ma257,Marine Therapy Pedi-Scrub - 75oz," Marine Therapy Pedi-Scrub,
,An exhilarating and refreshing blend of mineral-rich Marine and Dead Sea Salts, African Shea Butter, Sea Kelp, and Algae smooth and soften rough, dry, overworked feet.,
,With rejuvenating complexes of Lavender, Litsea and Peppermint. ",https://massageboutik.com/en/body-care/168-marine-therapy-pedi-scrub.html,new,CAD$115.99,In Stock,https://massageboutik.com/3979-large_default/marine-therapy-pedi-scrub.jpg,,BSMTPS75Z,"
						Biotone
					"
Ma258,Herbal Select Body Therapy Massage Oil - Biotone,Enjoy a remarkably satiny glide that doesn't leave any unpleasant oily residue with this blend of specially selected vegetable oils.,https://massageboutik.com/en/massage-products/159-herbal-select-body-therapy-massage-oil.html,new,CAD$28.99,In Stock,https://massageboutik.com/432-large_default/herbal-select-body-therapy-massage-oil.jpg,,HSBO,"
						Biotone
					"
Ma259,Latex Finger Cots - 20 pieces,Buy Latex Finger Cots - 20 pieces from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/1026-latex-finger-cots.html,new,CAD$2.00,In Stock,https://massageboutik.com/4581-large_default/latex-finger-cots.jpg,,PR-DOIGT-20,
Ma260,Yoga Tune Up® - Therapy Ball Original (2),"The Yoga Tune Up Therapy Balls, ,
,The Yoga Tune Up Therapy Balls are made of a special rubber that grips at your skin, grabs at multiple layers of muscles, and rubs out adhesion's and tension, providing a deep tissue massage.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/877-balles-pour-yoga-tune-up-original.html,new,CAD$18.99,In Stock,https://massageboutik.com/4103-large_default/balles-pour-yoga-tune-up-original.jpg,, YB-1,"
						Yoga Tune Up
					"
Ma261,Gift Pack - Blueberry Soap made of sheep's milk,"Gift Pack - Blueberry Soap made of sheep's milk.,
,Handmade in Canada,
",https://massageboutik.com/en/various/884-ensemble-cadeau-savon-de-bleuet-au-lait-de-brebis.html,new,CAD$24.99,In Stock,https://massageboutik.com/3662-large_default/ensemble-cadeau-savon-de-bleuet-au-lait-de-brebis.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma262,Eco-Fin Alternative to regular paraffin  - 100% natural and vegetal,"Alternative to regular paraffin ,
, 100% natural and vegetal,
,This natural and vegetal alternative to paraffin can be used for manicure and body care.,
,No kerosene, petroleum, synthetic fragrances or dyes.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/873-eco-fin.html,new,CAD$48.99,In Stock,https://massageboutik.com/3601-large_default/eco-fin.jpg,,,
Ma263,Memory foam face crescent cushion by Silhouet-tone,This memory foam face crescent cushion is designed to facilitate breathing when lying on stomach.,https://massageboutik.com/en/shop-by-category-massage-boutik-products/743-memory-foam-face-crescent-cushion-by-silhouet-tone.html,new,CAD$119.99,In Stock,https://massageboutik.com/3041-large_default/memory-foam-face-crescent-cushion-by-silhouet-tone.jpg,,,"
						Silhouet-tone
					"
Ma264,Gift certificate,"Gift certificate to offer for any special occasion. ,
,Written in both languages (French/English). ,
,Additional shipping costs $2.50",https://massageboutik.com/en/various/860-cheque-cadeau.html,new,CAD$0.50,In Stock,https://massageboutik.com/3518-large_default/cheque-cadeau.jpg,,Chèques-Cadeaux,
Ma265,Medical Mask - Disposable,"Medical grade 2 disposables masks.,
,You can purchase these 3-ply disposable procedure masks in two sizes:,
,Conforms to Covid-19 control recommendations.,
,PROMOTION,
,For a limited time, 50% off on any size of disposable masks!",https://massageboutik.com/en/shop-by-category-massage-boutik-products/824-masques-de-procedure-medicale-50-unites.html,new,CAD$5.00,In Stock,https://massageboutik.com/3875-large_default/masques-de-procedure-medicale-50-unites.jpg,,,
Ma266,Spa One by Silhouet-tone,Buy Spa One by Silhouet-tone from Massage Boutik,https://massageboutik.com/en/massage-equipment/762-tablechaise-electrique-spa-one.html,new,"CAD$3,173.00",In Stock,https://massageboutik.com/3102-large_default/tablechaise-electrique-spa-one.jpg,,,"
						Silhouet-tone
					"
Ma267,DVD Massage des Bébés et des Enfants,Buy DVD Massage des Bébés et des Enfants from Massage Boutik,https://massageboutik.com/en/books-charts-and-reflexology/620-dvd-massage-des-bebes-et-des-enfants.html,new,CAD$25.00,In Stock,https://massageboutik.com/2762-large_default/dvd-massage-des-bebes-et-des-enfants.jpg,,DVDBBMASS,
Ma268,Bharat Darshan incense stick - 20 stick,"Boxe of 20 incenses sticks, Bharat Darshan fragrance.",https://massageboutik.com/en/incense/608-bharat-darshan-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2741-large_default/bharat-darshan-incense-stick-20-stick.jpg,,ENCENS-SAC-13,
Ma269,Desktop portal package - Oakworks,Buy Desktop portal package - Oakworks from Massage Boutik,https://massageboutik.com/en/massage-chair/574-desktop-portal-package-oakworks.html,new,CAD$219.99,In Stock,https://massageboutik.com/2623-large_default/desktop-portal-package-oakworks.jpg,,DPBXXXXXX,"
						Oakworks
					"
Ma270,Instant Nomad table,"This table, with its scissor construction and easy height adjustment, was specially designed for use in a spa environment or where several therapists share the same work space.",https://massageboutik.com/en/massage-equipment/636-instant-nomad-table.html,new,CAD$749.00,In Stock,https://massageboutik.com/2983-large_default/instant-nomad-table.jpg,,,"
						Nomad
					"
Ma271,Portable stool cover,Protect your portable stool with this interlock 100% cotton cover.,https://massageboutik.com/en/massage-equipment/606-portable-stool-cover.html,new,CAD$9.99,In Stock,https://massageboutik.com/img/p/en-default-large_default.jpg,,,"
						Allez Housses
					"
Ma272,Kimono bathrobe - Women,"Kimono Bathrobe - Women,
,Soft and cozy bathrobe with a straight neckline and 3/4 length sleeves that falls below the knees.,
",https://massageboutik.com/en/lingerie/566-robe-de-chambre-kimono.html,new,CAD$79.99,In Stock,https://massageboutik.com/2580-large_default/robe-de-chambre-kimono.jpg,,,"
						Allez Housses
					"
Ma273,Gift card $100,The perfect gift for everyone on your list!!,https://massageboutik.com/en/home/561-carte-cadeau.html,new,CAD$100.00,In Stock,https://massageboutik.com/2563-large_default/carte-cadeau.jpg,,,
Ma274,Waterproof vinyl headrest cover,Waterproof vinyl headrest cover.,https://massageboutik.com/en/massage-linen/425-couvre-appui-tete-contour-matelasse.html,new,CAD$10.00,In Stock,https://massageboutik.com/3812-large_default/couvre-appui-tete-contour-matelasse.jpg,,AH700HB-IMPER,"
						Allez Housses
					"
